File, Line, Severity, Id, Summary
..\workspace\J2STD\SRC\SYSDATA\sysdataref.c,332,style,unusedFunction,The function 'trkgFreqParamUpd' is never used.
..\workspace\OPIFDRV\SRC\opif_main.c,297,error,resourceLeak,Resource leak: sFd
..\workspace\OPIFDRV\SRC\opif_main.c,330,style,redundantAssignment,Variable 'chk_rcv' is reassigned a value before the old one has been used.
..\workspace\OPIFDRV\SRC\opif_main.c,283,style,unreadVariable,Variable 'chk_rcv' is assigned a value that is never used.
..\workspace\OPIFDRV\SRC\opif_main.c,478,style,unreadVariable,Variable 'tx_ret' is assigned a value that is never used.
..\workspace\OPIFDRV\SRC\opif_main.c,515,style,unreadVariable,Variable 'ret' is assigned a value that is never used.
..\workspace\OPIFDRV\SRC\opif_main.c,534,style,unreadVariable,Variable 'ret' is assigned a value that is never used.
..\workspace\OPIFDRV\SRC\opif_msg.c,832,style,variableScope,The scope of the variable 'slewEnable' can be reduced.
..\workspace\OPIFDRV\SRC\opif_msg.c,834,style,variableScope,The scope of the variable 'flag' can be reduced.
..\workspace\OPIFDRV\SRC\opif_msg.c,914,style,variableScope,The scope of the variable 'ffunc' can be reduced.
..\workspace\OPIFDRV\SRC\opif_msg.c,916,style,variableScope,The scope of the variable 'cnt' can be reduced.
..\workspace\OPIFDRV\SRC\opif_msg.c,987,style,variableScope,The scope of the variable 'ffunc' can be reduced.
..\workspace\OPIFDRV\SRC\opif_msg.c,989,style,variableScope,The scope of the variable 'cnt' can be reduced.
..\workspace\OPIFDRV\SRC\opif_msg.c,561,style,unreadVariable,Variable 'flag' is assigned a value that is never used.
..\workspace\OPIFDRV\SRC\opif_msg.c,627,style,unreadVariable,Variable 'flag' is assigned a value that is never used.
..\workspace\OPIFDRV\SRC\opif_msg.c,702,style,unreadVariable,Variable 'value' is assigned a value that is never used.
..\workspace\OPIFDRV\SRC\opif_msg.c,703,style,unreadVariable,Variable 'flag' is assigned a value that is never used.
..\workspace\OPIFDRV\SRC\opif_msg.c,834,style,unreadVariable,Variable 'flag' is assigned a value that is never used.
..\workspace\OPIFDRV\SRC\opif_msg.c,879,style,unreadVariable,Variable 'flag' is assigned a value that is never used.
..\workspace\OPIFDRV\SRC\opif_msg.c,952,style,unreadVariable,Variable 'flag' is assigned a value that is never used.
..\workspace\OPIFDRV\SRC\opif_msg.c,1025,style,unreadVariable,Variable 'value' is assigned a value that is never used.
..\workspace\OPIFDRV\SRC\opif_msg.c,1062,style,unreadVariable,Variable 'value' is assigned a value that is never used.
..\workspace\OPIFDRV\SRC\opif_msg.c,1063,style,unreadVariable,Variable 'flag' is assigned a value that is never used.
..\workspace\OPIFDRV\SRC\opif_msg.c,1122,style,unreadVariable,Variable 'value' is assigned a value that is never used.
..\workspace\OPIFDRV\SRC\opif_msg.c,1123,style,unreadVariable,Variable 'flag' is assigned a value that is never used.
..\workspace\OPIFDRV\SRC\opif_msg.c,1201,style,unreadVariable,Variable 'value' is assigned a value that is never used.
..\workspace\OSWRAP\SRC\clogmsg.c,233,style,unusedVariable,Unused variable: buf
..\workspace\OSWRAP\SRC\memmon.c,770,warning,getsCalled,Obsolete function 'gets' called. It is recommended to use 'fgets' or 'gets_s' instead.
..\workspace\OSWRAP\SRC\memmon.c,635,style,variableScope,The scope of the variable 'ret' can be reduced.
..\workspace\OSWRAP\SRC\memmon.c,722,style,variableScope,The scope of the variable 'retc' can be reduced.
..\workspace\OSWRAP\SRC\memmon.c,952,style,variableScope,The scope of the variable 'temp' can be reduced.
..\workspace\OSWRAP\SRC\memmon.c,225,style,unusedFunction,The function 'dd' is never used.
..\workspace\OSWRAP\SRC\memmon.c,259,style,unusedFunction,The function 'df' is never used.
..\workspace\OSWRAP\SRC\memmon.c,1094,style,unusedFunction,The function 'dsp2d' is never used.
..\workspace\OSWRAP\SRC\memmon.c,1114,style,unusedFunction,The function 'dsp2df' is never used.
..\workspace\OSWRAP\SRC\memmon.c,1147,style,unusedFunction,The function 'dsp2m' is never used.
..\workspace\OSWRAP\SRC\memmon.c,1167,style,unusedFunction,The function 'dsp2mf' is never used.
..\workspace\OSWRAP\SRC\memmon.c,367,style,unusedFunction,The function 'dspd' is never used.
..\workspace\OSWRAP\SRC\memmon.c,387,style,unusedFunction,The function 'dspdf' is never used.
..\workspace\OSWRAP\SRC\memmon.c,564,style,unusedFunction,The function 'dspm' is never used.
..\workspace\OSWRAP\SRC\memmon.c,585,style,unusedFunction,The function 'dspmf' is never used.
..\workspace\OSWRAP\SRC\memmon.c,456,style,unusedFunction,The function 'mf' is never used.
..\workspace\OSWRAP\SRC\memmon.c,296,style,unusedFunction,The function 'swapd' is never used.
..\workspace\OSWRAP\SRC\memmon.c,330,style,unusedFunction,The function 'swapdf' is never used.
..\workspace\OSWRAP\SRC\memmon.c,493,style,unusedFunction,The function 'swapm' is never used.
..\workspace\OSWRAP\SRC\memmon.c,527,style,unusedFunction,The function 'swapmf' is never used.
..\workspace\OSWRAP\SRC\system_call.c,946,style,variableScope,The scope of the variable 'timeOutSec' can be reduced.
..\workspace\OSWRAP\SRC\system_call.c,947,style,variableScope,The scope of the variable 'clkRate' can be reduced.
..\workspace\OSWRAP\SRC\system_call.c,206,style,unusedFunction,The function 'c_intConnect' is never used.
..\workspace\OSWRAP\SRC\system_call.c,847,style,unusedFunction,The function 'c_rtpSpawn' is never used.
..\workspace\SUMCHECK\SRC\sumcheck.c,635,style,variableScope,The scope of the variable 'ctmp' can be reduced.
..\workspace\SUMCHECK\SRC\sumcheck.c,951,style,variableScope,The scope of the variable 'itmp' can be reduced.
..\workspace\SUMCHECK\SRC\sumcheck.c,300,style,unusedVariable,Unused variable: ii
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,1275,style,redundantAssignment,Variable 'error' is reassigned a value before the old one has been used.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,1277,style,redundantAssignment,Variable 'error' is reassigned a value before the old one has been used.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,1279,style,redundantAssignment,Variable 'error' is reassigned a value before the old one has been used.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,1283,style,redundantAssignment,Variable 'error' is reassigned a value before the old one has been used.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,645,style,variableScope,The scope of the variable 'Nb' can be reduced.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,646,style,variableScope,The scope of the variable 'Rb' can be reduced.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,647,style,variableScope,The scope of the variable 'tmp_d' can be reduced.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,648,style,variableScope,The scope of the variable 'param_S' can be reduced.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,648,style,variableScope,The scope of the variable 'param_Xo' can be reduced.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,649,style,variableScope,The scope of the variable 'Na' can be reduced.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,650,style,variableScope,The scope of the variable 'Rt' can be reduced.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,651,style,variableScope,The scope of the variable 'status_word' can be reduced.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,991,style,variableScope,The scope of the variable 'i' can be reduced.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,992,style,variableScope,The scope of the variable 'status_word' can be reduced.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,1126,style,variableScope,The scope of the variable 'interval' can be reduced.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,316,style,unreadVariable,Variable 'i' is assigned a value that is never used.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,638,style,unreadVariable,Variable 'i' is assigned a value that is never used.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,991,style,unreadVariable,Variable 'i' is assigned a value that is never used.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,1126,style,unreadVariable,Variable 'interval' is assigned a value that is never used.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,1283,style,unreadVariable,Variable 'error' is assigned a value that is never used.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,174,style,unusedFunction,The function 'construct_eib7if_hook_impl' is never used.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,1303,style,unusedFunction,The function 'setEib7StatusWord' is never used.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,1250,style,unusedFunction,The function 'showEIB7Info' is never used.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,1159,style,unusedFunction,The function 'showEIB7State' is never used.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,1189,style,unusedFunction,The function 'showEib7Packet' is never used.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c,1119,style,unusedFunction,The function 'showEib7ShortEst' is never used.
..\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c,347,style,variableScope,The scope of the variable 'tmpRet' can be reduced.
..\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c,365,style,variableScope,The scope of the variable 'retVal' can be reduced.
..\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c,387,style,variableScope,The scope of the variable 'retVal' can be reduced.
..\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c,347,style,unreadVariable,Variable 'tmpRet' is assigned a value that is never used.
..\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c,365,style,unreadVariable,Variable 'retVal' is assigned a value that is never used.
..\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c,387,style,unreadVariable,Variable 'retVal' is assigned a value that is never used.
..\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c,224,style,unusedFunction,The function 'getAutoError' is never used.
..\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c,137,style,unusedFunction,The function 'getAutoOpn' is never used.
..\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c,173,style,unusedFunction,The function 'getBandStr_var' is never used.
..\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c,75,style,unusedFunction,The function 'getCoastStsLcl' is never used.
..\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c,288,style,unusedFunction,The function 'getLnaInLevelL' is never used.
..\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c,272,style,unusedFunction,The function 'getLnaInLevelR' is never used.
..\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c,242,style,unusedFunction,The function 'getServoError' is never used.
..\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c,148,style,unusedFunction,The function 'getTrkgStr_var' is never used.
..\workspace\SXA_SMCFCU\SRC\OPIF\opiftbl_var.c,817,error,arrayIndexOutOfBounds,Array 'g_eib7if_encData.axis_data[4]' accessed at index 4, which is out of bounds.
..\workspace\SXA_SMCFCU\SRC\P_CONT\alarm_var.c,489,style,unusedFunction,The function 'construct_alarm_hook_impl' is never used.
..\workspace\SXA_SMCFCU\SRC\P_CONT\alarm_var.c,835,style,unusedFunction,The function 'getTrkRcvrLStatus' is never used.
..\workspace\SXA_SMCFCU\SRC\P_CONT\alarm_var.c,823,style,unusedFunction,The function 'getTrkRcvrRStatus' is never used.
..\workspace\SXA_SMCFCU\SRC\P_CONT\interlock_var.c,280,style,duplicateCondition,The if condition is the same as the previous if condition
..\workspace\SXA_SMCFCU\SRC\P_CONT\interlock_var.c,206,style,unusedFunction,The function 'construct_interlock_hook_impl' is never used.
..\workspace\SXA_SMCFCU\SRC\P_LOOP\posncmd_var.c,66,style,unusedFunction,The function 'construct_posncmd_hook_impl' is never used.
..\workspace\SXA_SMCFCU\SRC\REMOTE\remoteif_var.c,550,style,variableScope,The scope of the variable 'idx' can be reduced.
..\workspace\SXA_SMCFCU\SRC\REMOTE\serial_var.c,148,warning,compareBoolExpressionWithInt,Comparison of a boolean expression with an integer other than 0 or 1.
..\workspace\SYSDATA\SRC\sysdattsk.c,404,style,variableScope,The scope of the variable 'trkgFreq_num' can be reduced.
..\workspace\SYSDATA\SRC\sysdattsk.c,405,style,variableScope,The scope of the variable 'trkgFreq_len' can be reduced.
..\workspace\SYSDATA\SRC\sysdattsk.c,448,style,variableScope,The scope of the variable 'res_num' can be reduced.
..\workspace\SYSDATA\SRC\sysdattsk.c,449,style,variableScope,The scope of the variable 'res_max' can be reduced.
..\workspace\SYSDATA\SRC\sysdattsk.c,450,style,variableScope,The scope of the variable 'len' can be reduced.
..\workspace\SYSDATA\SRC\sysdattsk.c,510,style,variableScope,The scope of the variable 'trkgFreq_len' can be reduced.
..\workspace\SYSDATA\SRC\sysdattsk.c,372,style,unreadVariable,Variable 'ret' is assigned a value that is never used.
..\workspace\SYSDATA\SRC\sysdattsk.c,266,style,unusedFunction,The function 'getSysAccess' is never used.
..\workspace\SYSDATA\SRC\sysdattsk.c,252,style,unusedFunction,The function 'getSysHalt' is never used.
..\workspace\SYSDATA\SRC\sysdattsk.c,311,style,unusedFunction,The function 'trkgFreqParamUpdStore' is never used.
..\workspace\SYSDATA\SRC\sysload.c,354,warning,nullPointerRedundantCheck,Either the condition 'token==0x00' is redundant or there is possible null pointer dereference: token.
..\workspace\SYSDATA\SRC\sysload.c,521,style,variableScope,The scope of the variable 'iRet' can be reduced.
..\workspace\SYSDATA\SRC\sysload.c,94,style,unusedVariable,Unused variable: form
..\workspace\SYSDATA\SRC\sysload.c,457,style,unreadVariable,Variable 'ibuf' is assigned a value that is never used.
..\workspace\SYSDATA\SRC\sysload.c,521,style,unreadVariable,Variable 'iRet' is assigned a value that is never used.
..\workspace\SYSDATA\SRC\syssave.c,130,style,variableScope,The scope of the variable 'iLen' can be reduced.
..\workspace\SYSDATA\SRC\syssave.c,65,style,unusedVariable,Unused variable: ret
..\workspace\SYSDATA\SRC\syssave.c,128,style,unreadVariable,Variable 'ii' is assigned a value that is never used.
..\workspace\SYSDATA\SRC\syssave.c,130,style,unreadVariable,Variable 'iLen' is assigned a value that is never used.
..\workspace\SYSDATA\SRC\syssave.c,212,style,unreadVariable,Variable 'itmp' is assigned a value that is never used.
..\workspace\SYSDATA\SRC\syssave.c,217,style,unreadVariable,Variable 'itmp' is assigned a value that is never used.
..\workspace\J2STD\SRC\CPU\cpu_dcpsh7780.c,302,style,unusedFunction,The function 'CpuFlashEraseAll' is never used.
..\workspace\J2STD\SRC\CPU\cpu_dcpsh7780.c,146,style,unusedFunction,The function 'CpuGetDipSwitch' is never used.
..\workspace\J2STD\SRC\CPU\cpu_dcpsh7780.c,126,style,unusedFunction,The function 'CpuGetLED' is never used.
..\workspace\J2STD\SRC\CPU\cpu_dcpsh7780.c,345,style,unusedFunction,The function 'CpuPrintFlashAddr' is never used.
..\workspace\J2STD\SRC\CPU\cpu_dcpsh7780.c,111,style,unusedFunction,The function 'CpuSetLED' is never used.
..\workspace\DRIVER\SRC\version.c,56,style,unusedFunction,The function 'FpciGetDriverVersion' is never used.
..\workspace\SXA_SMCFCU\SRC\P_CONT\access_var.c,131,style,unusedFunction,The function 'construct_access_hook_impl' is never used.
..\workspace\SXA_SMCFCU\SRC\ALMLOG\almlog_var.c,55,style,unusedFunction,The function 'construct_almlog_hook_impl' is never used.
..\workspace\SXA_SMCFCU\SRC\P_LOOP\analog_var.c,84,style,unusedFunction,The function 'construct_analog_hook_impl' is never used.
..\workspace\SXA_SMCFCU\SRC\CLOCK\clock_var.c,72,style,unusedFunction,The function 'construct_clock_hook_impl' is never used.
..\workspace\SXA_SMCFCU\SRC\P_LOOP\coasting_var.c,63,style,unusedFunction,The function 'construct_coasting_hook_impl' is never used.
..\workspace\SXA_SMCFCU\SRC\P_CONT\coastmode_var.c,56,style,unusedFunction,The function 'construct_coastmode_hook_impl' is never used.
..\workspace\SXA_SMCFCU\SRC\REMOTE\dcpaif.c,253,style,unusedFunction,The function 'construct_dcpaif' is never used.
..\workspace\SXA_SMCFCU\SRC\P_CONT\drmode_var.c,214,style,unusedFunction,The function 'construct_drive_mode_hook_impl' is never used.
..\workspace\SXA_SMCFCU\SRC\P_CONT\interpolation_var.c,68,style,unusedFunction,The function 'construct_interpolation_hook_impl' is never used.
..\workspace\SXA_SMCFCU\SRC\OPIF\opifinit_var.c,55,style,unusedFunction,The function 'construct_opif_hook_impl' is never used.
..\workspace\SXA_SMCFCU\SRC\PARALLEL\parallel_var.c,377,style,unusedFunction,The function 'construct_parallel_hook_impl' is never used.
..\workspace\SXA_SMCFCU\SRC\P_LOOP\posnloop_var.c,57,style,unusedFunction,The function 'construct_posnloop_hook_impl' is never used.
..\workspace\SXA_SMCFCU\SRC\P_INIT\printversion_var.c,56,style,unusedFunction,The function 'construct_printversion_hook_impl' is never used.
..\workspace\SXA_SMCFCU\SRC\P_LOOP\progcmd_var.c,61,style,unusedFunction,The function 'construct_progcmd_hook_impl' is never used.
..\workspace\SXA_SMCFCU\SRC\P_LOOP\realangle_var.c,56,style,unusedFunction,The function 'construct_realangle_hook_impl' is never used.
..\workspace\SXA_SMCFCU\SRC\P_LOOP\sdin_var.c,54,style,unusedFunction,The function 'construct_sdin_hook_impl' is never used.
..\workspace\SXA_SMCFCU\SRC\REMOTE\serialif_var.c,60,style,unusedFunction,The function 'construct_serialif_hook_impl' is never used.
..\workspace\SXA_SMCFCU\SRC\P_LOOP\slewcmd_var.c,55,style,unusedFunction,The function 'construct_slewcmd_hook_impl' is never used.
..\workspace\SXA_SMCFCU\SRC\REMOTE\aouif_var.c,106,style,unusedFunction,The function 'construct_slvif' is never used.
..\workspace\SXA_SMCFCU\SRC\P_CONT\srvband_var.c,61,style,unusedFunction,The function 'construct_srvband_hook_impl' is never used.
..\workspace\SXA_SMCFCU\SRC\P_CONT\srvparam_var.c,71,style,unusedFunction,The function 'construct_srvparam_hook_impl' is never used.
..\workspace\SXA_SMCFCU\SRC\SYSDATA\sysdatatbl_var.c,640,style,unusedFunction,The function 'construct_sysdata_hook_impl' is never used.
..\workspace\SXA_SMCFCU\SRC\REMOTE\trkrcvrif.c,378,style,unusedFunction,The function 'construct_trkrcvrLif' is never used.
..\workspace\SXA_SMCFCU\SRC\REMOTE\trkrcvrif.c,344,style,unusedFunction,The function 'construct_trkrcvrRif' is never used.
..\workspace\OSWRAP\SRC\hexfloat.c,197,style,unusedFunction,The function 'd2i' is never used.
..\workspace\OSWRAP\SRC\hexfloat.c,113,style,unusedFunction,The function 'f2i' is never used.
..\workspace\OSWRAP\SRC\hexfloat.c,155,style,unusedFunction,The function 'i2d' is never used.
..\workspace\OSWRAP\SRC\hexfloat.c,70,style,unusedFunction,The function 'i2f' is never used.
..\workspace\J2STD\SRC\COMFUNC\variability.c,40,style,unusedFunction,The function 'get_variability' is never used.
..\workspace\J2STD\SRC\COMFUNC\variability.c,50,style,unusedFunction,The function 'nullHook' is never used.
..\workspace\J2STD\SRC\COMFUNC\variability.c,36,style,unusedFunction,The function 'set_variability' is never used.
..\workspace\SYSDATA\SRC\sysdtadm.c,187,style,unusedFunction,The function 'log_req' is never used.
..\workspace\SYSDATA\SRC\sysdtadm.c,339,style,unusedFunction,The function 'store_req_callback' is never used.
..\workspace\SYSDATA\SRC\sysdtadm.c,380,style,unusedFunction,The function 'trakgFreq_upd_req' is never used.
..\workspace\SYSDATA\SRC\sysdtadm.c,420,style,unusedFunction,The function 'trkgFreq_load' is never used.
..\workspace\J2STD\SRC\P_CONT\looptask_healthchk.c,61,style,unusedFunction,The function 'm_looptask_healthChk' is never used.
..\workspace\OPIFDRV\SRC\opif_cmd.c,217,style,unusedFunction,The function 'opifDrv_setAlmCstr' is never used.
..\workspace\OPIFDRV\SRC\opif_cmd.c,198,style,unusedFunction,The function 'opifDrv_setDrmCstr' is never used.
..\workspace\OPIFDRV\SRC\opif_cmd.c,157,style,unusedFunction,The function 'opifDrv_setGpmCstr' is never used.
..\workspace\OPIFDRV\SRC\opif_cmd.c,138,style,unusedFunction,The function 'opifDrv_setLedCstr' is never used.
..\workspace\OPIFDRV\SRC\opif_cmd.c,236,style,unusedFunction,The function 'opifDrv_setStsCstr' is never used.
..\workspace\OPIFDRV\SRC\opif_cmd.c,119,style,unusedFunction,The function 'opifDrv_setSwclCstr' is never used.
..\workspace\DRIVER\SRC\pci_common.c,146,style,unusedFunction,The function 'pci_comPciIntrDisable' is never used.
..\workspace\J2STD\SRC\CLOCK\timer.c,200,style,unusedFunction,The function 'releaseTimerId' is never used.
..\workspace\J2STD\SRC\REMOTE\delimiter.c,45,style,unusedFunction,The function 's_delimiter' is never used.
..\workspace\J2STD\SRC\REMOTE\delimiter.c,144,style,unusedFunction,The function 's_delimiter_bit' is never used.
..\workspace\J2STD\SRC\REMOTE\delimiter.c,84,style,unusedFunction,The function 's_delimiter_rmt' is never used.
..\workspace\J2STD\SRC\REMOTE\remoteif_sub.c,429,style,unusedFunction,The function 's_getRemoteProgAzOffsetCommandEnable' is never used.
..\workspace\J2STD\SRC\REMOTE\remoteif_sub.c,82,style,unusedFunction,The function 's_getRemoteProgAzPredCommandEnable' is never used.
..\workspace\J2STD\SRC\REMOTE\remoteif_sub.c,317,style,unusedFunction,The function 's_getRemoteProgAzSearchCommandEnable' is never used.
..\workspace\J2STD\SRC\REMOTE\remoteif_sub.c,482,style,unusedFunction,The function 's_getRemoteProgCrOffsetCommand' is never used.
..\workspace\J2STD\SRC\REMOTE\remoteif_sub.c,449,style,unusedFunction,The function 's_getRemoteProgCrOffsetCommandEnable' is never used.
..\workspace\J2STD\SRC\REMOTE\remoteif_sub.c,145,style,unusedFunction,The function 's_getRemoteProgCrPredCommand' is never used.
..\workspace\J2STD\SRC\REMOTE\remoteif_sub.c,107,style,unusedFunction,The function 's_getRemoteProgCrPredCommandEnable' is never used.
..\workspace\J2STD\SRC\REMOTE\remoteif_sub.c,379,style,unusedFunction,The function 's_getRemoteProgCrSearchCommand' is never used.
..\workspace\J2STD\SRC\REMOTE\remoteif_sub.c,341,style,unusedFunction,The function 's_getRemoteProgCrSearchCommandEnable' is never used.
..\workspace\J2STD\SRC\REMOTE\remoteif_sub.c,439,style,unusedFunction,The function 's_getRemoteProgElOffsetCommandEnable' is never used.
..\workspace\J2STD\SRC\REMOTE\remoteif_sub.c,95,style,unusedFunction,The function 's_getRemoteProgElPredCommandEnable' is never used.
..\workspace\J2STD\SRC\REMOTE\remoteif_sub.c,329,style,unusedFunction,The function 's_getRemoteProgElSearchCommandEnable' is never used.
..\workspace\J2STD\SRC\REMOTE\remoteif_sub.c,392,style,unusedFunction,The function 's_setRemoteProgAzOffsetCommandEnable' is never used.
..\workspace\J2STD\SRC\REMOTE\remoteif_sub.c,38,style,unusedFunction,The function 's_setRemoteProgAzPredCommandEnable' is never used.
..\workspace\J2STD\SRC\REMOTE\remoteif_sub.c,275,style,unusedFunction,The function 's_setRemoteProgAzSearchCommandEnable' is never used.
..\workspace\J2STD\SRC\REMOTE\remoteif_sub.c,416,style,unusedFunction,The function 's_setRemoteProgCrOffsetCommandEnable' is never used.
..\workspace\J2STD\SRC\REMOTE\remoteif_sub.c,68,style,unusedFunction,The function 's_setRemoteProgCrPredCommandEnable' is never used.
..\workspace\J2STD\SRC\REMOTE\remoteif_sub.c,303,style,unusedFunction,The function 's_setRemoteProgCrSearchCommandEnable' is never used.
..\workspace\J2STD\SRC\REMOTE\remoteif_sub.c,404,style,unusedFunction,The function 's_setRemoteProgElOffsetCommandEnable' is never used.
..\workspace\J2STD\SRC\REMOTE\remoteif_sub.c,53,style,unusedFunction,The function 's_setRemoteProgElPredCommandEnable' is never used.
..\workspace\J2STD\SRC\REMOTE\remoteif_sub.c,289,style,unusedFunction,The function 's_setRemoteProgElSearchCommandEnable' is never used.
..\workspace\SXA_SMCFCU\SRC\P_INIT\inittask_var.c,58,style,unusedFunction,The function 'scriptWakeup' is never used.
..\workspace\SXA_SMCFCU\SRC\P_INIT\inittask_var.c,44,style,unusedFunction,The function 'wakeup' is never used.
..\workspace\SUMCHECK\SRC\script.c,46,style,unusedFunction,The function 'script_appload' is never used.
..\workspace\SUMCHECK\SRC\script.c,73,style,unusedFunction,The function 'script_sumcheck' is never used.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7if_test_pref.c,96,style,unusedFunction,The function 'util_pref_dump' is never used.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7if_test_pref.c,32,style,unusedFunction,The function 'util_pref_init' is never used.
..\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7if_test_pref.c,65,style,unusedFunction,The function 'util_pref_set' is never used.
